id,datetime,district,category,severity,light,weather,road_defect,road_defects,participants_count,vehicles_count,dead_count,injured_count,lat,lon
17798,2015-02-15 07:50:00,Унеченский район,Столкновение,Легкий,Светлое время суток,Пасмурно,Низкие сцепные качества покрытия,1,3,2,0,1,52.769167,32.660833
17815,2015-02-15 09:20:00,Рогнединский район,Съезд с дороги,Тяжёлый,Светлое время суток,Пасмурно,,0,1,1,0,1,53.802778,33.563889
17904,2015-02-15 14:10:00,Суземский район,Съезд с дороги,С погибшими,Светлое время суток,Пасмурно,Недостатки зимнего содержания,1,1,1,1,0,52.385,34.018056
18337,2015-02-16 15:40:00,Брянская область,Наезд на препятствие,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,1,1,0,1,53.269167,34.348056
18701,2015-02-17 16:15:00,Клинцовский район,Наезд на препятствие,Легкий,Светлое время суток,Ясно,,0,2,1,0,2,52.723889,32.218889
18808,2015-02-17 21:40:00,Брянская область,Столкновение,Легкий,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,53.304167,34.313056
18867,2015-02-18 07:20:00,Брянская область,Наезд на пешехода,Легкий,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,1,0,1,53.249167,34.351944
19059,2015-02-18 15:45:00,Брянская область,Столкновение,Легкий,Светлое время суток,Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,2,2,0,1,34.326111,53.258889
19224,2015-02-19 07:40:00,Выгоничский район,Наезд на пешехода,С погибшими,Светлое время суток,Пасмурно,,0,2,1,1,0,53.150833,34.118889
19283,2015-02-19 09:48:00,Карачевский район,Столкновение,Тяжёлый,Светлое время суток,Ясно,,0,5,2,0,3,35.0,34.0
19320,2015-02-19 11:35:00,Брянский район,"Наезд на лицо, не являющееся участником дорожного движения, осуществляющее производство работ",Тяжёлый,Светлое время суток,Ясно,"Неправильное применение, плохая видимость дорожных знаков",1,2,1,0,1,53.278333,34.197778
19348,2015-02-19 13:00:00,Брянская область,Падение пассажира,Легкий,Светлое время суток,Пасмурно,,0,2,1,0,1,53.241944,34.3425
19529,2015-02-19 21:35:00,Брянский район,Столкновение,Тяжёлый,"В темное время суток, освещение отсутствует",Пасмурно,,0,2,2,0,1,53.222778,34.615556
20028,2015-02-21 06:20:00,Брянская область,Столкновение,Легкий,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,2,53.266667,34.406389
20103,2015-02-21 10:55:00,Брянская область,Столкновение,Легкий,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,3,2,0,1,34.333889,53.248333
20370,2015-02-21 23:45:00,Суражский район,Наезд на препятствие,Тяжёлый,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,1,1,0,1,53.0146,32.3998
